model,mag_bin,n,ECE_raw,ECE_rep_platt,ECE_bright_platt,ECE_rep_isotonic,ECE_bright_isotonic,ECE_rep_temperature,ECE_bright_temperature,cwECE_raw,cwECE_star,cwECE_galaxy,cwECE_qso,seed
MLP,"[19,20)",16018,0.00488798704062126,0.03237400090661177,0.030967493881516782,0.00433938665532367,0.003309765380946298,0.005656130419435054,0.006837999805618358,0.005317657090903834,0.0044260011839802405,0.005888911401492286,0.005638058687238977,14
MLP,"[20,22)",45870,0.0039529038761199975,0.032245863845433466,0.06341566007177916,0.003569238312890475,0.005139367758161324,0.005473921809219807,0.0088200378919885,0.00528142301472558,0.005434830684941205,0.005222141248365942,0.005187297110869591,14
LogReg,"[14,17)",11612,0.1780251178543067,0.15970880901274476,0.1386837095791727,0.1413778571656797,0.1192390361752478,0.17876725663857596,0.12845037589051547,0.12092486673060782,0.1831217144557431,0.16236934613665382,0.017283539599426516,15
LogReg,"[17,18)",15017,0.1326550099694762,0.14455721722618542,0.15732528551701352,0.1505507847581874,0.1403932758326353,0.13314942139396005,0.08167536052124802,0.09716570309688354,0.13029726079785145,0.12273751138706691,0.0384623371057322,15
LogReg,"[18,19)",11493,0.1667618680067868,0.09382668118194082,0.1279455895877234,0.12308664462425302,0.05852399346200679,0.16609583381020374,0.152892789762353,0.11704289570429562,0.15572472721901284,0.10668381577794112,0.08872014411593293,15
LogReg,"[19,20)",15935,0.0943438501773136,0.09224615936393575,0.09223074023061274,0.08164164290472978,0.06447228655694942,0.09527478838832164,0.08603840621429072,0.08192508891713035,0.09237769489936995,0.08081257506761699,0.07258499678440412,15
LogReg,"[20,22)",45942,0.030920789447222742,0.038058539005678314,0.043224168666107,0.021330037377057555,0.08903526624553823,0.03115022136838868,0.0742286528554405,0.035066569253876516,0.03396058148922833,0.04221129635858706,0.02902782991381416,15
RandomForest,"[14,17)",11612,0.006697533143518572,0.0314538395936444,0.00954382470522092,0.004663949202747968,0.0021264817763165284,0.004855306318722819,0.0027875719384427167,0.004911968256973109,0.006569346780336755,0.006682342616977787,0.0014842153736047822,15
RandomForest,"[17,18)",15017,0.008674719017910955,0.026656504368746312,0.0048685763147618254,0.005867139391078777,0.003840019782094104,0.006407932996935535,0.004278709785678828,0.005648920832859836,0.007039886535659089,0.007748923083048956,0.002157952879871465,15
RandomForest,"[18,19)",11493,0.013265301894188999,0.03081948822720049,0.009483482085124883,0.009603377994567838,0.0049411443760582876,0.010373842449309122,0.0047434064287845195,0.00917400336990186,0.01182286543903261,0.0111994528145077,0.004499691856165267,15
RandomForest,"[19,20)",15935,0.007883637762586476,0.030186506927335884,0.03096009258477586,0.004637569412354274,0.006919221611881006,0.0032972690959815476,0.005196092856608307,0.006612947677146684,0.008339076554189856,0.00583611146272266,0.0056636550145275355,15
RandomForest,"[20,22)",45942,0.002887267177644389,0.030657674586547074,0.06255418650448794,0.007139021520779791,0.024411408742349837,0.007120347429850687,0.017514967405994692,0.0037676832448411413,0.004901803869045487,0.003131679522164579,0.0032695663433133584,15
HistGB,"[14,17)",11612,0.0038968840022789294,0.012860992734869844,0.008241951185856217,0.014261621068852306,0.007529305522550767,0.003785870876208166,0.0033751635776325256,0.003720445821217344,0.004744221885695557,0.004461287739932101,0.0019558278380243737,15
HistGB,"[17,18)",15017,0.0035295796946988203,0.014921800554234057,0.009718930449728823,0.016063497936697386,0.008408413583854578,0.003459362579870319,0.00250653201609948,0.0031489005149093383,0.004056469324179753,0.0034584065562262753,0.0019318256643219868,15
HistGB,"[18,19)",11493,0.00773340676566057,0.011977959275047655,0.005870660994706728,0.013096049448015677,0.005734995919505732,0.007567069549556094,0.006520801157787514,0.005919529885031438,0.008534661117221147,0.006313828455779723,0.0029101000820934463,15
HistGB,"[19,20)",15935,0.004463272933458913,0.010879193549502824,0.002487656766945619,0.01071490618533881,0.0052696063388364064,0.004475408179823913,0.002601524343516558,0.00442783023580387,0.005073662687925718,0.004218031527870736,0.003991796491615157,15
HistGB,"[20,22)",45942,0.003961369971254649,0.008981129729168756,0.006523398404332816,0.00923620050699341,0.011777874980468526,0.00408119461498375,0.007160850250613633,0.004866003641916384,0.004508565570259368,0.0057498616365912305,0.004339583718898551,15
MLP,"[14,17)",11612,0.0034930636778721267,0.029383848249145066,0.007078873309039712,0.0038824389297542838,0.0022712340551694346,0.0023729108631347045,0.002588745593354436,0.007363985607376709,0.010962623555756579,0.009627898371030282,0.0015014348953432644,15
MLP,"[17,18)",15017,0.002779532140857278,0.029819728097515437,0.007535431840757162,0.0017242659971439629,0.0017573017813244261,0.0021024339747534333,0.0024362567966832,0.007841189382020863,0.01117982139800393,0.010762213651142834,0.0015815330969158243,15
MLP,"[18,19)",11493,0.005207397040522923,0.03457282356017674,0.011450639809456506,0.004670353990006388,0.0040581954084133575,0.004609779504271511,0.005398181865493087,0.007828243441541859,0.009312354782366252,0.009475743400564965,0.004696632141694362,15
MLP,"[19,20)",15935,0.004178670073453329,0.032577121374617934,0.028166138215770912,0.004630553295260716,0.006705876894838758,0.004413729070052232,0.004863064537649864,0.006621015686292004,0.006792656881631263,0.009430540964179817,0.0036398492130649343,15
MLP,"[20,22)",45942,0.006725471635172018,0.0328450988029044,0.060289826457321394,0.002436713977404823,0.01402819425975563,0.0028882390771805635,0.004551148314580406,0.006421328381385545,0.007933078708829169,0.006716798528785631,0.004614107906541835,15
LogReg,"[14,17)",11722,0.17259075694845794,0.1469053168833331,0.1499883517921486,0.13119890994137676,0.12084733339891575,0.17130945264624595,0.12258963410680261,0.11920197311494811,0.17956898464986124,0.1604239969532064,0.017612937741776698,16
LogReg,"[17,18)",14966,0.13221329682418434,0.14133337643283614,0.15206029291335424,0.14457035419170763,0.1361723053499238,0.13139715932898421,0.08449987676037968,0.09647241895945609,0.1301267585780491,0.12043280348657676,0.038857694813742454,16
LogReg,"[18,19)",11306,0.15984322328713096,0.09572194790414816,0.1270283027121211,0.12488085868992155,0.06492954871791762,0.1607706188193655,0.14865085987627435,0.11463751011578001,0.15377506527308596,0.10629973787593501,0.08383772719831908,16
LogReg,"[19,20)",15958,0.09495251100726165,0.09255763772307875,0.09982859057071508,0.08094008928616783,0.06903125306047996,0.09405163755889094,0.08455903781209352,0.08499362249003695,0.09398002068557446,0.08517029705492031,0.07583054972961605,16
LogReg,"[20,22)",46047,0.02831693654579738,0.03725893323564178,0.05131614397466833,0.024068757814028813,0.09448817670987575,0.028612578148000632,0.07626559192429537,0.03542268705480068,0.03415914670240213,0.04342189892699757,0.028687015535002348,16
RandomForest,"[14,17)",11722,0.007004145229936002,0.028811709996035544,0.008711920186177547,0.004446691197466017,0.002198061317464936,0.0046567550580364405,0.002514614745110713,0.004873279950044189,0.007123027984595426,0.006310248740957463,0.0011865631245796763,16
RandomForest,"[17,18)",14966,0.00698106480329767,0.026669974490722247,0.005882508233181853,0.003582617988852238,0.0027047110379849752,0.004344325065920932,0.0035435574960318243,0.004874537622279315,0.006765327858404605,0.006283851377746199,0.0015744336306871393,16
RandomForest,"[18,19)",11306,0.013854125192866808,0.027229000728530482,0.008352041641171974,0.009298381396330282,0.005905929724954624,0.01082388542830985,0.006767905214151778,0.009737443749359911,0.013048335197579506,0.010275126397740883,0.005888869652759348,16
RandomForest,"[19,20)",15958,0.01227829845727268,0.029850694738065467,0.028137872917144355,0.005517558665593453,0.004828344092917442,0.007811307273998597,0.0047270646192483865,0.009059748179972878,0.01170205313804195,0.008345292274442523,0.0071318991274341645,16
RandomForest,"[20,22)",46047,0.0030820864302556436,0.030056937387766883,0.06140693556890692,0.006807543398850813,0.020096820466350876,0.005859359229305702,0.014111546818336687,0.004049395333574803,0.004360596246132477,0.003914250161270455,0.0038733395933214787,16
HistGB,"[14,17)",11722,0.003224577589602307,0.010748490481980403,0.007691092337307687,0.01267842750337312,0.008093205974835024,0.002491090275444413,0.001985750150990318,0.0038713969990532746,0.005440527563315604,0.003998796267308586,0.002174867166535634,16
HistGB,"[17,18)",14966,0.004298860441357732,0.011484349412460432,0.008697273721003672,0.012646034499083974,0.007536004691398344,0.0031755763685793444,0.0031849655133845715,0.003472565090941315,0.00368416939396863,0.004606386716261024,0.002127139162594291,16
HistGB,"[18,19)",11306,0.0068096012549236345,0.011598316340361414,0.00983281301466921,0.012622712139204767,0.007857004996846176,0.005783175581305094,0.003995541464339561,0.0061827922699798045,0.0077807704981915585,0.0059671956694652,0.004800410642282655,16
HistGB,"[19,20)",15958,0.009131816399783456,0.013901026354564226,0.009353467154940719,0.01507766871702433,0.008185134866447672,0.00613766634542705,0.0050861684971849185,0.006973891120315781,0.007087156258441898,0.006870105202147277,0.0069644119003581684,16
HistGB,"[20,22)",46047,0.0034181858656546103,0.0067226784020933215,0.0050938761852655804,0.008317259547730011,0.00851555700396657,0.005042481333256757,0.007892263379914345,0.003756609274186591,0.0046377504073347574,0.00350558959824114,0.0031264878169838762,16
MLP,"[14,17)",11722,0.005304210190479157,0.027420601696640633,0.008058431264160278,0.003078434712751337,0.0028280240892884414,0.0037586411687718603,0.0021823519790496685,0.005495511687482759,0.007406235482632717,0.006864213267129293,0.0022160863126862635,16
MLP,"[17,18)",14966,0.004092979716376229,0.027824105468943712,0.006471940833334947,0.003532400730785923,0.002744511265604827,0.0032565531640683662,0.00222834325313328,0.004076497420774838,0.0046294815497852386,0.005604775525549054,0.0019952351869902216,16
MLP,"[18,19)",11306,0.003168036961587218,0.03180988210738635,0.009509416197731865,0.0045526840059728745,0.005926641763619992,0.004215533383404546,0.0055351051513556375,0.00478182046817568,0.005685862507902963,0.005537311735483284,0.0031222871611407913,16
MLP,"[19,20)",15958,0.0034582998603188897,0.033882730354190815,0.027333949488557392,0.005162201035802772,0.007731142550600281,0.006361045794212993,0.008570944803312362,0.004645703072736663,0.004923191667928794,0.006163697818500174,0.0028502197317810205,16
MLP,"[20,22)",46047,0.005173380013888699,0.030061993992503474,0.06097469198186252,0.0036868440817863124,0.010469632248724279,0.004239070492634857,0.0075173887456324775,0.004846383797507222,0.005774341659026853,0.00442034248637662,0.004344467247118191,16
LogReg,"[14,17)",11721,0.1744153880870013,0.1658141503074786,0.1418423680727726,0.14024593292091184,0.115245696197635,0.17367327274036073,0.1243514007992916,0.12006404796387977,0.1825627911867327,0.1602024594740572,0.01742689323084943,17
LogReg,"[17,18)",15201,0.13175242850793853,0.1428234643349753,0.1532504633192396,0.1434053363759265,0.13286385686346983,0.1316542162771643,0.08481905323842123,0.09727324479899639,0.12993614752186824,0.1211275019578879,0.04075608491723303,17
LogReg,"[18,19)",11390,0.16058271412530087,0.0968221926210436,0.11684523843739704,0.12554445663979355,0.0626914616620187,0.1605881838026854,0.14911014712393167,0.11469270736491921,0.1533120402636024,0.10424583338884358,0.08652024844231164,17
LogReg,"[19,20)",15943,0.09786783572459153,0.09823839995011487,0.09873789688807935,0.09137961573796906,0.06628663905347372,0.09725487988806644,0.09003835302620727,0.08695261521350135,0.09901008098770649,0.08190089057703047,0.07994687407576713,17
LogReg,"[20,22)",45744,0.033506651954641926,0.03654152253236826,0.04223869738666163,0.025239167319074957,0.08919640092813114,0.033557791109628185,0.07727233099497896,0.035233951100841335,0.0334909711194167,0.042769062360766205,0.02944181982234111,17
RandomForest,"[14,17)",11721,0.00756001417865948,0.030463653668779716,0.008929696712330118,0.00547679885578355,0.0024424048448963122,0.006125740961271804,0.002711267239038881,0.00530709176249395,0.0068923815268172785,0.006710670447942733,0.002318223312721838,17
RandomForest,"[17,18)",15201,0.00782828316717939,0.030186582579844138,0.007407484120076759,0.005129682916447534,0.002909302480765449,0.0060461493752169354,0.003937155262945798,0.005466616216393982,0.007115839532145392,0.007291520005951324,0.0019924891110852322,17
RandomForest,"[18,19)",11390,0.009543139042543863,0.028703462144956494,0.013756519965825083,0.005628539767839354,0.004838972716139339,0.0071378059027591995,0.003431814898460243,0.0070360719894120875,0.008157209745605593,0.007409478602482795,0.005541527620147875,17
RandomForest,"[19,20)",15943,0.009726850316170797,0.03272513140180129,0.031108158369952062,0.0056800218103196295,0.009660400305623136,0.006584047813879942,0.004493839666380249,0.007442111768465764,0.008938556724814731,0.007300871613103066,0.006086906967479492,17
RandomForest,"[20,22)",45744,0.002948067584726199,0.03267409993701421,0.06579607494290843,0.0069915175611168275,0.02735646475677866,0.0067908501871664076,0.019290881531312733,0.003390695209158443,0.002765523946223504,0.00446959650412215,0.002936965177129676,17
HistGB,"[14,17)",11721,0.002250099535517692,0.01525414090652405,0.011014867092665772,0.01658705420136738,0.01056335498968776,0.002588672940961925,0.0011839935166548913,0.002433427830184524,0.0029140103454991123,0.002483616404507256,0.0019026567405472047,17
HistGB,"[17,18)",15201,0.004157391080428723,0.015385288168854126,0.009210933337953182,0.015886939213941943,0.008096362085436378,0.004072491170344448,0.0029490665972175243,0.003956051499698387,0.004856658182823466,0.005429636964123267,0.0015818593521484275,17
HistGB,"[18,19)",11390,0.005732189333236038,0.007706905577904815,0.00428484503327643,0.00963580399728405,0.003886397089663443,0.006471597090279285,0.005211642427114025,0.005546228380282285,0.008029883123751736,0.006371557200695737,0.0022372448163993806,17
HistGB,"[19,20)",15943,0.006440152676899137,0.011636130056373817,0.0061274180553632105,0.012005796313489806,0.004240088255297363,0.006319963910501115,0.005351868149167709,0.005486476956840563,0.006788918326920043,0.0051823934801549934,0.004488119063446652,17
HistGB,"[20,22)",45744,0.005861398078916292,0.008431795828848525,0.006841880173576171,0.0077693815136779245,0.009571824867470359,0.005260762047932622,0.01101506071564535,0.004968299152445468,0.003605983105680344,0.0053421095195411395,0.0059568048321149225,17
MLP,"[14,17)",11721,0.002342479127665398,0.029467190449453416,0.008402167038786486,0.003126946830914046,0.0023901449645403875,0.0038039138704600755,0.002944961799044084,0.002697468343544822,0.0023126101440475483,0.0035773482657372895,0.0022024466208496285,17
MLP,"[17,18)",15201,0.0021973847675992,0.030085107578875375,0.005304325121837629,0.0025396950541894223,0.001524597592059846,0.0024479860036867988,0.0015677475911439575,0.0026679435992482143,0.003422921252129184,0.003535357852540323,0.0010455516930751353,17
MLP,"[18,19)",11390,0.006893490207939149,0.02772147549431246,0.01430765540992748,0.005324281959501049,0.005549402210223101,0.004683853424511133,0.006513315351573645,0.005881009357008781,0.006579822826425631,0.006979509690658986,0.004083695553941726,17
MLP,"[19,20)",15943,0.005952284325833453,0.03500663006421843,0.03122879369855501,0.005287026484915439,0.003076046057701626,0.0063518457605064235,0.004569643500839313,0.008502532282102479,0.009997300153613737,0.011667860148729718,0.003842436543963983,17
MLP,"[20,22)",45744,0.009412316187805643,0.03246057488599072,0.06551245948390141,0.0035195776415916174,0.007869266678748259,0.003605663666641889,0.006690434044735979,0.00915711940576822,0.011369883718113179,0.012333692778436404,0.0037677817207550754,17
LogReg,"[14,17)",11590,0.16943320123621705,0.14930346794137986,0.13782841988080174,0.1430215163772046,0.1246165230245104,0.17009048505447466,0.1212840424899868,0.1175685750322887,0.1768683839104554,0.15781373208203406,0.018023609104376673,18
LogReg,"[17,18)",15131,0.12908768128038825,0.14229005713282647,0.15008508848645716,0.14189170230837891,0.13408086346328138,0.12954320940581962,0.08194376850117464,0.09487529870273488,0.1270213162422461,0.11872093797554176,0.03888364189041677,18
LogReg,"[18,19)",11316,0.16503494923082684,0.092268296633314,0.14377098039354477,0.1175123787585402,0.07167440387349,0.164995471277834,0.15107535191433208,0.1157094303685644,0.1511006650057556,0.10665461148237654,0.08937301461756111,18
LogReg,"[19,20)",15855,0.09590322040358017,0.09232784575829024,0.09584262506869799,0.07642838214104164,0.06047022692203706,0.09686744749604678,0.08901998760395319,0.08437438142350183,0.09665555769561095,0.08081021409208793,0.07565737248280659,18
LogReg,"[20,22)",46107,0.030638450253901266,0.04157451831718516,0.050997422622037,0.025895422678143338,0.08986264312053732,0.030386745792300118,0.07378978011160614,0.03525883609032695,0.03406474632803096,0.040457700953485234,0.03125406098946464,18
RandomForest,"[14,17)",11590,0.00629459848621204,0.02826815613254204,0.007884385013004095,0.004170313057624492,0.003036185523206354,0.004612741778471067,0.003111868378064423,0.004659786531090963,0.005797419512078477,0.006416836714197594,0.0017651033669968182,18
RandomForest,"[17,18)",15131,0.006953256296075251,0.029333450756908463,0.007757469380067774,0.004431178617966948,0.002398561873331936,0.004508734158024682,0.0017787220863084699,0.005312210708098344,0.0067103291449943,0.007289616554238218,0.001936686425062512,18
RandomForest,"[18,19)",11316,0.010261030478751964,0.02930044146856398,0.010998276703648287,0.006368602758556806,0.005241879507042135,0.006910218719116042,0.004188412309197738,0.0082286077521949,0.009734746837198018,0.009253519213238363,0.005697557206148324,18
RandomForest,"[19,20)",15855,0.010949170388923643,0.03184504666822553,0.02881763531674503,0.006100067086290432,0.0024842931460883873,0.006054983414896838,0.002581207446228556,0.00805852603223565,0.0107790204788756,0.007993778866362145,0.005402778751469204,18
RandomForest,"[20,22)",46107,0.005159936483556763,0.032608772635707016,0.06301470838275652,0.006338302588993051,0.018392542821840135,0.007559913998525519,0.017334630612343232,0.004951394395224283,0.006864542022402446,0.004611846255596901,0.0033777949076735014,18
HistGB,"[14,17)",11590,0.002460732328771672,0.012093292765670574,0.008282817820029077,0.013181713773340067,0.008536063742038778,0.0021320530818058027,0.0017926704155828768,0.0023399969097686367,0.003036168372198326,0.0027333219347136007,0.0012505004223939832,18
HistGB,"[17,18)",15131,0.0034725064755373753,0.014949879463398812,0.009349472968848669,0.015905826231567905,0.009841476515072998,0.003858229481317683,0.0028874902332004155,0.003472063116043586,0.004769146977367836,0.004306971550439002,0.0013400708203239202,18
HistGB,"[18,19)",11316,0.004783095101967772,0.010628672894251222,0.004573848748181125,0.011171596093595013,0.00414581539055991,0.004892750954116362,0.003992636281475929,0.004337188367900847,0.004915084928249134,0.004637448016957391,0.0034590321584960153,18
HistGB,"[19,20)",15855,0.005632504135695401,0.011556292115417473,0.005509117461505895,0.011948676086403745,0.0063375712592702365,0.00644358465749574,0.0038654237895174815,0.004893117071799285,0.006526240127313386,0.00451814251589405,0.0036349685721904198,18
HistGB,"[20,22)",46107,0.004210124551919709,0.009389602649192468,0.0047317907307078,0.009106711104123396,0.010610135636596841,0.004091926749293758,0.006530251483682147,0.004503151262824545,0.004210632876383686,0.003605339915648398,0.005693480996441551,18
MLP,"[14,17)",11590,0.0029663560548445194,0.02965010235877124,0.009614460092755163,0.00254794122773212,0.003302209407364395,0.0030906749631535507,0.002250679119057773,0.003281954229717505,0.0032356903573786586,0.004126569866371022,0.0024836024654028336,18
MLP,"[17,18)",15131,0.002329186437532041,0.027978125727690525,0.006623630740297025,0.0025766262844097772,0.0025195052030401177,0.002174570232002177,0.0013531148468516412,0.003880570789672673,0.004575403298782736,0.004204704965217858,0.002861604105017426,18
MLP,"[18,19)",11316,0.004345063871936084,0.028352846902575585,0.011501822548182064,0.003594838607057596,0.0033931497726290213,0.0037967565270088195,0.005828072326295144,0.004359296462409068,0.003370977043235336,0.0052583634264905125,0.004448548917501356,18
MLP,"[19,20)",15855,0.004928699850944662,0.030243389230587718,0.027242098935052392,0.005206332917024716,0.012498453182406687,0.004766328590878519,0.008723814866701107,0.005877112989507698,0.005194395399866302,0.00699485763342306,0.0054420859352337335,18
MLP,"[20,22)",46107,0.005278804448987448,0.033135899937428166,0.06068711355078027,0.005395697437473357,0.013137622061967363,0.005672102606094031,0.009890093842874172,0.0039170547834235896,0.004646501995970001,0.0035766483892791046,0.0035280139650216633,18
LogReg,"[14,17)",11753,0.174204312185405,0.16064820091540055,0.1427600918799878,0.1541212177651389,0.11638944275203396,0.17577105121497158,0.12465147654262314,0.1201150492196739,0.18223690117001584,0.16121652898525715,0.016891717503748765,19
LogReg,"[17,18)",15107,0.130550710177459,0.1415259726601413,0.15036219686108648,0.1409839092172559,0.13039238798238645,0.13109613999475986,0.08192632627170265,0.09561697485043537,0.1295350798164234,0.11763768735864047,0.03967815737624225,19
LogReg,"[18,19)",11308,0.1686718608570708,0.0964671724841385,0.14324014616805486,0.1335219387459224,0.07240404740750292,0.16878494958427567,0.15358384834421993,0.12005719314881501,0.15806843585286331,0.11179137906702466,0.09031176452655705,19
LogReg,"[19,20)",15946,0.09656459721184972,0.0987838680802207,0.10022167129326519,0.08807539837105038,0.06413927884458037,0.09764216047753346,0.09005408199142388,0.08494404687438244,0.09529603092638574,0.08310229135088365,0.07643381834587792,19
LogReg,"[20,22)",45884,0.031057944731636013,0.039937357321183864,0.05332773487327711,0.025693444083571493,0.09029282923790291,0.03108436908238275,0.07665596255940864,0.0367018704034948,0.03664543699226974,0.04221680910073791,0.03124336511747674,19
RandomForest,"[14,17)",11753,0.00588397247450983,0.029745757489651234,0.008046742770728086,0.004068280135744883,0.002483628160934659,0.00486770821275983,0.002029904763490367,0.004787230729093134,0.006780481349766969,0.006074700696781382,0.0015065101407310496,19
RandomForest,"[17,18)",15107,0.009371387332839327,0.028203303326206967,0.006698713014952502,0.007479647406865589,0.002673909830543589,0.007575909281104173,0.0039166742308603475,0.0062054769676836985,0.007772299818874277,0.008668665451745466,0.00217546563243135,19
RandomForest,"[18,19)",11308,0.010574671240727172,0.030683141032961526,0.013275142973753859,0.007420326860607342,0.0051391637167309615,0.008132697907392622,0.004018518421809164,0.0075727675363735925,0.008648284410856277,0.00829263224349548,0.005777385954769022,19
RandomForest,"[19,20)",15946,0.005825693690740159,0.030562182177644087,0.033937009843379315,0.0048733931056844145,0.012063407956420281,0.003918651315599581,0.007101210510841914,0.005364525743149937,0.007231504459043312,0.003519443235536219,0.0053426295348702815,19
RandomForest,"[20,22)",45884,0.004520910842002922,0.029168446648418736,0.06146747693735132,0.00532085021142052,0.02340817161498234,0.006369976748296354,0.015102321590382285,0.004718494176655789,0.004635509405607449,0.0050525516392779645,0.004467421485081955,19
HistGB,"[14,17)",11753,0.0026772230510863945,0.013203147991321568,0.008352543224332919,0.014128744279473962,0.009116912488340491,0.0026854778543610883,0.0024945367873626958,0.002859369105810188,0.0029944936364705264,0.003293349545205157,0.0022902641357548806,19
HistGB,"[17,18)",15107,0.003179650655050002,0.01495374886692116,0.009293461087718799,0.015939677143947673,0.009124616500782135,0.003222182259085986,0.0012627814517579719,0.0027509352134882027,0.003372346986362876,0.0035468567536471127,0.0013336019004546206,19
HistGB,"[18,19)",11308,0.004335245624633916,0.009020209262103234,0.005684529445873328,0.011506421193749951,0.0025588992875650624,0.004353762246866089,0.002470379067957846,0.0050150851014442825,0.005387422734827931,0.005348992055621232,0.004308840513883684,19
HistGB,"[19,20)",15946,0.006330037751795409,0.005440114337421902,0.005319695930971971,0.00908032735740211,0.00697411191021718,0.0063216999442370445,0.007127076608433158,0.006408445300618538,0.0065104023347746865,0.007981704788101986,0.004733228778978945,19
HistGB,"[20,22)",45884,0.005116157497834712,0.010179497527143746,0.008735302662828051,0.01293830666067251,0.013205446153863577,0.005063237890238412,0.008636853302350048,0.003731427688103566,0.002516809319172694,0.004248723733399599,0.004428750011738406,19
MLP,"[14,17)",11753,0.0026751058911757613,0.03160853933814715,0.008277564644330018,0.00252650922677593,0.0017710741114845827,0.0018613400557627258,0.0020220514058515867,0.002215465274769965,0.0032800852736783676,0.0023830251320600005,0.000983285418571526,19
MLP,"[17,18)",15107,0.002332852032086649,0.030388177693885587,0.006957788198861546,0.0015870782598729552,0.0018837821563966392,0.0019441520832808093,0.0020171207590425418,0.0023164997294485568,0.002857190324666204,0.0027566490832091534,0.0013356597804703128,19
MLP,"[18,19)",11308,0.003849316723370194,0.03241027544372897,0.011567863441768828,0.0027622050901753878,0.0038913660990328547,0.003151038177102319,0.0027949959578958917,0.005319004124285941,0.006215759803909676,0.006296924769592358,0.003444327799355791,19
MLP,"[19,20)",15946,0.007006399707124102,0.030514565958456863,0.031963019760725395,0.0027417015325616433,0.0054998234634557235,0.0038901126722827592,0.0037926541131920698,0.00836443727964109,0.010431599436077113,0.00816514163913874,0.006496570763707416,19
MLP,"[20,22)",45884,0.007535618138309351,0.03066160977571852,0.06049280055108168,0.005327730474046411,0.006021637239826857,0.003750660279515242,0.0037214224535860514,0.007174727448197499,0.0065797568621708226,0.008690227860759625,0.006254197621662049,19
